NAME,SENID,TIME,V,AVGV,MAXV,MAXT,MINV,MINT,S,AVGS,MAXS,MINS,SPAN
入库流量,1108174,2021-01-23 20:00:00,1002.492,1002.492,1002.492,2021/1/23 20:00:00,1002.492,2021/1/23 20:00:00,2,2,2,2,1
入库流量,1108174,2021-01-23 21:00:00,1002.418,1002.418,1002.418,2021/1/23 21:00:00,1002.418,2021/1/23 21:00:00,2,2,2,2,1
入库流量,1108174,2021-01-23 22:00:00,974.578,974.578,974.578,2021/1/23 22:00:00,974.578,2021/1/23 22:00:00,2,2,2,2,1
入库流量,1108174,2021-01-23 23:00:00,808.12,808.12,808.12,2021/1/23 23:00:00,808.12,2021/1/23 23:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 00:00:00,974.485,974.485,974.485,2021/1/24,974.485,2021/1/24,2,2,2,2,1
入库流量,1108174,2021-01-24 01:00:00,807.555,807.555,807.555,2021/1/24 1:00:00,807.555,2021/1/24 1:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 02:00:00,363.187,363.187,363.187,2021/1/24 2:00:00,363.187,2021/1/24 2:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 03:00:00,363.226,363.226,363.226,2021/1/24 3:00:00,363.226,2021/1/24 3:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 04:00:00,140.698,140.698,140.698,2021/1/24 4:00:00,140.698,2021/1/24 4:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 05:00:00,362.69,362.69,362.69,2021/1/24 5:00:00,362.69,2021/1/24 5:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 06:00:00,140.684,140.684,140.684,2021/1/24 6:00:00,140.684,2021/1/24 6:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 07:00:00,167.463,167.463,167.463,2021/1/24 7:00:00,167.463,2021/1/24 7:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 08:00:00,148.652,148.652,148.652,2021/1/24 8:00:00,148.652,2021/1/24 8:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 09:00:00,148.652,148.652,148.652,2021/1/24 9:00:00,148.652,2021/1/24 9:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 10:00:00,148.652,148.652,148.652,2021/1/24 10:00:00,148.652,2021/1/24 10:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 11:00:00,181.857,181.857,181.857,2021/1/24 11:00:00,181.857,2021/1/24 11:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 12:00:00,229.266,229.266,229.266,2021/1/24 12:00:00,229.266,2021/1/24 12:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 13:00:00,376.458,376.458,376.458,2021/1/24 13:00:00,376.458,2021/1/24 13:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 14:00:00,153.848,153.848,153.848,2021/1/24 14:00:00,153.848,2021/1/24 14:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 15:00:00,799.278,799.278,799.278,2021/1/24 15:00:00,799.278,2021/1/24 15:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 16:00:00,567.936,567.936,567.936,2021/1/24 16:00:00,567.936,2021/1/24 16:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 17:00:00,121.254,121.254,121.254,2021/1/24 17:00:00,121.254,2021/1/24 17:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 18:00:00,151.134,151.134,151.134,2021/1/24 18:00:00,151.134,2021/1/24 18:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 19:00:00,133.34,133.34,133.34,2021/1/24 19:00:00,133.34,2021/1/24 19:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 20:00:00,791.197,791.197,791.197,2021/1/24 20:00:00,791.197,2021/1/24 20:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 21:00:00,384.732,384.732,384.732,2021/1/24 21:00:00,384.732,2021/1/24 21:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 22:00:00,360.91,360.91,360.91,2021/1/24 22:00:00,360.91,2021/1/24 22:00:00,2,2,2,2,1
入库流量,1108174,2021-01-24 23:00:00,1222.776,1222.776,1222.776,2021/1/24 23:00:00,1222.776,2021/1/24 23:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 00:00:00,1195.401,1195.401,1195.401,2021/1/25,1195.401,2021/1/25,2,2,2,2,1
入库流量,1108174,2021-01-25 01:00:00,778.471,778.471,778.471,2021/1/25 1:00:00,778.471,2021/1/25 1:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 02:00:00,361.531,361.531,361.531,2021/1/25 2:00:00,361.531,2021/1/25 2:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 03:00:00,361.601,361.601,361.601,2021/1/25 3:00:00,361.601,2021/1/25 3:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 04:00:00,166.58,166.58,166.58,2021/1/25 4:00:00,166.58,2021/1/25 4:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 05:00:00,361.255,361.255,361.255,2021/1/25 5:00:00,361.255,2021/1/25 5:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 06:00:00,139.441,139.441,139.441,2021/1/25 6:00:00,139.441,2021/1/25 6:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 07:00:00,361.283,361.283,361.283,2021/1/25 7:00:00,361.283,2021/1/25 7:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 08:00:00,165.684,165.684,165.684,2021/1/25 8:00:00,165.684,2021/1/25 8:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 09:00:00,138.51,138.51,138.51,2021/1/25 9:00:00,138.51,2021/1/25 9:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 10:00:00,360.969,360.969,360.969,2021/1/25 10:00:00,360.969,2021/1/25 10:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 11:00:00,246.667,246.667,246.667,2021/1/25 11:00:00,246.667,2021/1/25 11:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 12:00:00,344.283,344.283,344.283,2021/1/25 12:00:00,344.283,2021/1/25 12:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 13:00:00,140.865,140.865,140.865,2021/1/25 13:00:00,140.865,2021/1/25 13:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 14:00:00,585.221,585.221,585.221,2021/1/25 14:00:00,585.221,2021/1/25 14:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 15:00:00,780.005,780.005,780.005,2021/1/25 15:00:00,780.005,2021/1/25 15:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 16:00:00,779.782,779.782,779.782,2021/1/25 16:00:00,779.782,2021/1/25 16:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 17:00:00,85.001,85.001,85.001,2021/1/25 17:00:00,85.001,2021/1/25 17:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 18:00:00,85.001,85.001,85.001,2021/1/25 18:00:00,85.001,2021/1/25 18:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 19:00:00,85.001,85.001,85.001,2021/1/25 19:00:00,85.001,2021/1/25 19:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 20:00:00,1612.852,1612.852,1612.852,2021/1/25 20:00:00,1612.852,2021/1/25 20:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 21:00:00,1001.255,1001.255,1001.255,2021/1/25 21:00:00,1001.255,2021/1/25 21:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 22:00:00,657.055,657.055,657.055,2021/1/25 22:00:00,657.055,2021/1/25 22:00:00,2,2,2,2,1
入库流量,1108174,2021-01-25 23:00:00,901.729,901.729,901.729,2021/1/25 23:00:00,901.729,2021/1/25 23:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 00:00:00,1282.055,1282.055,1282.055,2021/1/26,1282.055,2021/1/26,2,2,2,2,1
入库流量,1108174,2021-01-26 01:00:00,808.577,808.577,808.577,2021/1/26 1:00:00,808.577,2021/1/26 1:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 02:00:00,363.731,363.731,363.731,2021/1/26 2:00:00,363.731,2021/1/26 2:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 03:00:00,215.369,215.369,215.369,2021/1/26 3:00:00,215.369,2021/1/26 3:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 04:00:00,215.369,215.369,215.369,2021/1/26 4:00:00,215.369,2021/1/26 4:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 05:00:00,215.369,215.369,215.369,2021/1/26 5:00:00,215.369,2021/1/26 5:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 06:00:00,363.636,363.636,363.636,2021/1/26 6:00:00,363.636,2021/1/26 6:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 07:00:00,168.759,168.759,168.759,2021/1/26 7:00:00,168.759,2021/1/26 7:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 08:00:00,141.158,141.158,141.158,2021/1/26 8:00:00,141.158,2021/1/26 8:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 09:00:00,169.048,169.048,169.048,2021/1/26 9:00:00,169.048,2021/1/26 9:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 10:00:00,449.402,449.402,449.402,2021/1/26 10:00:00,449.402,2021/1/26 10:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 11:00:00,142.926,142.926,142.926,2021/1/26 11:00:00,142.926,2021/1/26 11:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 12:00:00,365.07,365.07,365.07,2021/1/26 12:00:00,365.07,2021/1/26 12:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 13:00:00,142.409,142.409,142.409,2021/1/26 13:00:00,142.409,2021/1/26 13:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 14:00:00,365.178,365.178,365.178,2021/1/26 14:00:00,365.178,2021/1/26 14:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 15:00:00,364.959,364.959,364.959,2021/1/26 15:00:00,364.959,2021/1/26 15:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 16:00:00,364.959,364.959,364.959,2021/1/26 16:00:00,364.959,2021/1/26 16:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 17:00:00,364.959,364.959,364.959,2021/1/26 17:00:00,364.959,2021/1/26 17:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 18:00:00,169.784,169.784,169.784,2021/1/26 18:00:00,169.784,2021/1/26 18:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 19:00:00,142.475,142.475,142.475,2021/1/26 19:00:00,142.475,2021/1/26 19:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 20:00:00,781.655,781.655,781.655,2021/1/26 20:00:00,781.655,2021/1/26 20:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 21:00:00,170.449,170.449,170.449,2021/1/26 21:00:00,170.449,2021/1/26 21:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 22:00:00,559.033,559.033,559.033,2021/1/26 22:00:00,559.033,2021/1/26 22:00:00,2,2,2,2,1
入库流量,1108174,2021-01-26 23:00:00,1003.998,1003.998,1003.998,2021/1/26 23:00:00,1003.998,2021/1/26 23:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 00:00:00,1003.714,1003.714,1003.714,2021/1/27,1003.714,2021/1/27,2,2,2,2,1
入库流量,1108174,2021-01-27 01:00:00,364.364,364.364,364.364,2021/1/27 1:00:00,364.364,2021/1/27 1:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 02:00:00,364.153,364.153,364.153,2021/1/27 2:00:00,364.153,2021/1/27 2:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 03:00:00,364.173,364.173,364.173,2021/1/27 3:00:00,364.173,2021/1/27 3:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 04:00:00,142.127,142.127,142.127,2021/1/27 4:00:00,142.127,2021/1/27 4:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 05:00:00,169.751,169.751,169.751,2021/1/27 5:00:00,169.751,2021/1/27 5:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 06:00:00,364.198,364.198,364.198,2021/1/27 6:00:00,364.198,2021/1/27 6:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 07:00:00,141.784,141.784,141.784,2021/1/27 7:00:00,141.784,2021/1/27 7:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 08:00:00,169.815,169.815,169.815,2021/1/27 8:00:00,169.815,2021/1/27 8:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 09:00:00,142.114,142.114,142.114,2021/1/27 9:00:00,142.114,2021/1/27 9:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 10:00:00,141.842,141.842,141.842,2021/1/27 10:00:00,141.842,2021/1/27 10:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 11:00:00,169.724,169.724,169.724,2021/1/27 11:00:00,169.724,2021/1/27 11:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 12:00:00,364.112,364.112,364.112,2021/1/27 12:00:00,364.112,2021/1/27 12:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 13:00:00,141.151,141.151,141.151,2021/1/27 13:00:00,141.151,2021/1/27 13:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 14:00:00,364.108,364.108,364.108,2021/1/27 14:00:00,364.108,2021/1/27 14:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 15:00:00,364.096,364.096,364.096,2021/1/27 15:00:00,364.096,2021/1/27 15:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 16:00:00,363.893,363.893,363.893,2021/1/27 16:00:00,363.893,2021/1/27 16:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 17:00:00,169.509,169.509,169.509,2021/1/27 17:00:00,169.509,2021/1/27 17:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 18:00:00,363.927,363.927,363.927,2021/1/27 18:00:00,363.927,2021/1/27 18:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 19:00:00,142.056,142.056,142.056,2021/1/27 19:00:00,142.056,2021/1/27 19:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 20:00:00,364.516,364.516,364.516,2021/1/27 20:00:00,364.516,2021/1/27 20:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 21:00:00,141.735,141.735,141.735,2021/1/27 21:00:00,141.735,2021/1/27 21:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 22:00:00,808.443,808.443,808.443,2021/1/27 22:00:00,808.443,2021/1/27 22:00:00,2,2,2,2,1
入库流量,1108174,2021-01-27 23:00:00,1197.949,1197.949,1197.949,2021/1/27 23:00:00,1197.949,2021/1/27 23:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 00:00:00,1003.43,1003.43,1003.43,2021/1/28,1003.43,2021/1/28,2,2,2,2,1
入库流量,1108174,2021-01-28 01:00:00,581.93,581.93,581.93,2021/1/28 1:00:00,581.93,2021/1/28 1:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 02:00:00,922.702,922.702,922.702,2021/1/28 2:00:00,922.702,2021/1/28 2:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 03:00:00,1104.082,1104.082,1104.082,2021/1/28 3:00:00,1104.082,2021/1/28 3:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 04:00:00,821.827,821.827,821.827,2021/1/28 4:00:00,821.827,2021/1/28 4:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 05:00:00,970.062,970.062,970.062,2021/1/28 5:00:00,970.062,2021/1/28 5:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 06:00:00,729.34,729.34,729.34,2021/1/28 6:00:00,729.34,2021/1/28 6:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 07:00:00,248.029,248.029,248.029,2021/1/28 7:00:00,248.029,2021/1/28 7:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 08:00:00,260.353,260.353,260.353,2021/1/28 8:00:00,260.353,2021/1/28 8:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 09:00:00,465.142,465.142,465.142,2021/1/28 9:00:00,465.142,2021/1/28 9:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 10:00:00,332.152,332.152,332.152,2021/1/28 10:00:00,332.152,2021/1/28 10:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 11:00:00,312.261,312.261,312.261,2021/1/28 11:00:00,312.261,2021/1/28 11:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 12:00:00,242.306,242.306,242.306,2021/1/28 12:00:00,242.306,2021/1/28 12:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 13:00:00,553.942,553.942,553.942,2021/1/28 13:00:00,553.942,2021/1/28 13:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 14:00:00,1236.334,1236.334,1236.334,2021/1/28 14:00:00,1236.334,2021/1/28 14:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 15:00:00,701.548,701.548,701.548,2021/1/28 15:00:00,701.548,2021/1/28 15:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 16:00:00,504.186,504.186,504.186,2021/1/28 16:00:00,504.186,2021/1/28 16:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 17:00:00,545.428,545.428,545.428,2021/1/28 17:00:00,545.428,2021/1/28 17:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 18:00:00,1020.147,1020.147,1020.147,2021/1/28 18:00:00,1020.147,2021/1/28 18:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 19:00:00,1334.223,1334.223,1334.223,2021/1/28 19:00:00,1334.223,2021/1/28 19:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 20:00:00,539.372,539.372,539.372,2021/1/28 20:00:00,539.372,2021/1/28 20:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 21:00:00,1356.408,1356.408,1356.408,2021/1/28 21:00:00,1356.408,2021/1/28 21:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 22:00:00,1062.879,1062.879,1062.879,2021/1/28 22:00:00,1062.879,2021/1/28 22:00:00,2,2,2,2,1
入库流量,1108174,2021-01-28 23:00:00,1060.693,1060.693,1060.693,2021/1/28 23:00:00,1060.693,2021/1/28 23:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 00:00:00,812.113,812.113,812.113,2021/1/29,812.113,2021/1/29,2,2,2,2,1
入库流量,1108174,2021-01-29 01:00:00,1088.815,1088.815,1088.815,2021/1/29 1:00:00,1088.815,2021/1/29 1:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 02:00:00,667.369,667.369,667.369,2021/1/29 2:00:00,667.369,2021/1/29 2:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 03:00:00,939.987,939.987,939.987,2021/1/29 3:00:00,939.987,2021/1/29 3:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 04:00:00,169.372,169.372,169.372,2021/1/29 4:00:00,169.372,2021/1/29 4:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 05:00:00,169.372,169.372,169.372,2021/1/29 5:00:00,169.372,2021/1/29 5:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 06:00:00,169.372,169.372,169.372,2021/1/29 6:00:00,169.372,2021/1/29 6:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 07:00:00,243.111,243.111,243.111,2021/1/29 7:00:00,243.111,2021/1/29 7:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 08:00:00,276.385,276.385,276.385,2021/1/29 8:00:00,276.385,2021/1/29 8:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 09:00:00,298.941,298.941,298.941,2021/1/29 9:00:00,298.941,2021/1/29 9:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 10:00:00,225.523,225.523,225.523,2021/1/29 10:00:00,225.523,2021/1/29 10:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 11:00:00,174.984,174.984,174.984,2021/1/29 11:00:00,174.984,2021/1/29 11:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 12:00:00,437.411,437.411,437.411,2021/1/29 12:00:00,437.411,2021/1/29 12:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 13:00:00,296.904,296.904,296.904,2021/1/29 13:00:00,296.904,2021/1/29 13:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 14:00:00,296.835,296.835,296.835,2021/1/29 14:00:00,296.835,2021/1/29 14:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 15:00:00,762.86,762.86,762.86,2021/1/29 15:00:00,762.86,2021/1/29 15:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 16:00:00,668.323,668.323,668.323,2021/1/29 16:00:00,668.323,2021/1/29 16:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 17:00:00,1257.135,1257.135,1257.135,2021/1/29 17:00:00,1257.135,2021/1/29 17:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 18:00:00,412.474,412.474,412.474,2021/1/29 18:00:00,412.474,2021/1/29 18:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 19:00:00,1132.911,1132.911,1132.911,2021/1/29 19:00:00,1132.911,2021/1/29 19:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 20:00:00,1163.727,1163.727,1163.727,2021/1/29 20:00:00,1163.727,2021/1/29 20:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 21:00:00,1182.423,1182.423,1182.423,2021/1/29 21:00:00,1182.423,2021/1/29 21:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 22:00:00,1952.667,1952.667,1952.667,2021/1/29 22:00:00,1952.667,2021/1/29 22:00:00,2,2,2,2,1
入库流量,1108174,2021-01-29 23:00:00,1791.313,1791.313,1791.313,2021/1/29 23:00:00,1791.313,2021/1/29 23:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 00:00:00,1724.086,1724.086,1724.086,2021/1/30,1724.086,2021/1/30,2,2,2,2,1
入库流量,1108174,2021-01-30 01:00:00,1430.898,1430.898,1430.898,2021/1/30 1:00:00,1430.898,2021/1/30 1:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 02:00:00,716.494,716.494,716.494,2021/1/30 2:00:00,716.494,2021/1/30 2:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 03:00:00,401.183,401.183,401.183,2021/1/30 3:00:00,401.183,2021/1/30 3:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 04:00:00,401.183,401.183,401.183,2021/1/30 4:00:00,401.183,2021/1/30 4:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 05:00:00,401.183,401.183,401.183,2021/1/30 5:00:00,401.183,2021/1/30 5:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 06:00:00,446.131,446.131,446.131,2021/1/30 6:00:00,446.131,2021/1/30 6:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 07:00:00,301.49,301.49,301.49,2021/1/30 7:00:00,301.49,2021/1/30 7:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 08:00:00,216.752,216.752,216.752,2021/1/30 8:00:00,216.752,2021/1/30 8:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 09:00:00,427.615,427.615,427.615,2021/1/30 9:00:00,427.615,2021/1/30 9:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 10:00:00,296.236,296.236,296.236,2021/1/30 10:00:00,296.236,2021/1/30 10:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 11:00:00,198.865,198.865,198.865,2021/1/30 11:00:00,198.865,2021/1/30 11:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 12:00:00,443.333,443.333,443.333,2021/1/30 12:00:00,443.333,2021/1/30 12:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 13:00:00,152.171,152.171,152.171,2021/1/30 13:00:00,152.171,2021/1/30 13:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 14:00:00,745.228,745.228,745.228,2021/1/30 14:00:00,745.228,2021/1/30 14:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 15:00:00,653.014,653.014,653.014,2021/1/30 15:00:00,653.014,2021/1/30 15:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 16:00:00,502.368,502.368,502.368,2021/1/30 16:00:00,502.368,2021/1/30 16:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 17:00:00,573.037,573.037,573.037,2021/1/30 17:00:00,573.037,2021/1/30 17:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 18:00:00,357.738,357.738,357.738,2021/1/30 18:00:00,357.738,2021/1/30 18:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 19:00:00,761.277,761.277,761.277,2021/1/30 19:00:00,761.277,2021/1/30 19:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 20:00:00,1346.079,1346.079,1346.079,2021/1/30 20:00:00,1346.079,2021/1/30 20:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 21:00:00,811.514,811.514,811.514,2021/1/30 21:00:00,811.514,2021/1/30 21:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 22:00:00,899.808,899.808,899.808,2021/1/30 22:00:00,899.808,2021/1/30 22:00:00,2,2,2,2,1
入库流量,1108174,2021-01-30 23:00:00,558.594,558.594,558.594,2021/1/30 23:00:00,558.594,2021/1/30 23:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 00:00:00,558.594,558.594,558.594,2021/1/31,558.594,2021/1/31,2,2,2,2,1
入库流量,1108174,2021-01-31 01:00:00,558.594,558.594,558.594,2021/1/31 1:00:00,558.594,2021/1/31 1:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 02:00:00,145.187,145.187,145.187,2021/1/31 2:00:00,145.187,2021/1/31 2:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 03:00:00,154.74,154.74,154.74,2021/1/31 3:00:00,154.74,2021/1/31 3:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 04:00:00,86.82,86.82,86.82,2021/1/31 4:00:00,86.82,2021/1/31 4:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 05:00:00,86.82,86.82,86.82,2021/1/31 5:00:00,86.82,2021/1/31 5:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 06:00:00,86.82,86.82,86.82,2021/1/31 6:00:00,86.82,2021/1/31 6:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 07:00:00,365.57,365.57,365.57,2021/1/31 7:00:00,365.57,2021/1/31 7:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 08:00:00,87.697,87.697,87.697,2021/1/31 8:00:00,87.697,2021/1/31 8:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 09:00:00,87.697,87.697,87.697,2021/1/31 9:00:00,87.697,2021/1/31 9:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 10:00:00,87.697,87.697,87.697,2021/1/31 10:00:00,87.697,2021/1/31 10:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 11:00:00,365.726,365.726,365.726,2021/1/31 11:00:00,365.726,2021/1/31 11:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 12:00:00,143.714,143.714,143.714,2021/1/31 12:00:00,143.714,2021/1/31 12:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 13:00:00,366.042,366.042,366.042,2021/1/31 13:00:00,366.042,2021/1/31 13:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 14:00:00,366.064,366.064,366.064,2021/1/31 14:00:00,366.064,2021/1/31 14:00:00,2,2,2,2,1
入库流量,1108174,2021-01-31 15:00:00,588.543,588.543,588.543,2021/1/31 15:00:00,588.543,2021/1/31 15:00:00,2,2,2,2,1
